IMU_ATTI(0):alti:D,IMU_ATTI(0):relativeHeight:C,IMU_ATTI(0):roll:C,IMU_ATTI(0):pitch:C,IMU_ATTI(0):yaw:C,AirSpeed:windSpeed,AirSpeed:windDirection
220.4478,2.022262730468753,-1.8739921494946048,0.2434916923763976,127.62558966457196,1.4867322,-2.3645581232217587
220.44788,1.952301182617191,-1.93139170612091,0.2741886576354445,127.62165481478428,1.4832553,-2.13249553336382
220.44785,1.344970860351566,-1.9659226890113024,0.3204707467494403,127.61879999152823,1.4832553,-2.13249553336382
220.44829,2.0293733261718785,-1.95042457737605,0.3271545063483272,127.59668293076908,1.4832553,-2.13249553336382
220.4491,2.174347081054691,-1.9361847923400983,0.3061806669442538,127.58354080659112,1.4832553,-2.13249553336382
220.44987,2.485595860351566,-1.9442344033801997,0.2953561538197177,127.56173159273904,1.4832553,-2.13249553336382
220.45143,2.434906163085941,-1.9394248270019288,0.2837899703434621,127.5438234560264,1.4832553,-2.13249553336382
220.45193,2.127716221679691,-1.9371016151050124,0.2398051787935363,127.53161652979944,1.4802961,-1.8792170578431489
220.4525,2.502838291992191,-1.917432669251332,0.1700068947541721,127.51886115565176,1.4802961,-1.8792170578431489
220.4529,1.996917881835941,-1.852281784526522,0.1406331779462942,127.51905844849252,1.4802961,-1.8792170578431489
220.45325,2.054718174804691,-1.733842903549373,0.137672541457253,127.500657468434,1.4802961,-1.8792170578431489
220.45357,2.204757847656253,-1.6239659568015157,0.1129742465878017,127.48632663629796,1.4802961,-1.8792170578431489
220.45355,2.042541661132816,-1.5140580325669954,0.0748708323092962,127.47217803383607,1.4802961,-1.8792170578431489
220.45354,2.506897129882816,-1.3739827640029192,0.0480116651591023,127.45041877323764,1.4770801,-1.6502978237648016
220.4533,2.0709382675781285,-1.262909668622859,0.0296945919042834,127.4403947748006,1.4770801,-1.6502978237648016
220.45273,2.2960054062500035,-1.185464163648797,0.0411509037573847,127.43918649054852,1.4770801,-1.6502978237648016
220.4524,2.137848057617191,-1.1724779407117298,0.0479203331919132,127.44683294328814,1.4770801,-1.6502978237648016
220.45267,2.829284825195316,-1.1753331289327844,0.0338270094925269,127.43235599842978,1.4770801,-1.6502978237648016
220.45238,2.096283116210941,-1.1753164254318964,-0.0016573899685555,127.44188082507516,1.4770801,-1.6502978237648016
220.45226,1.8894502304687533,-1.1937553926151214,-0.018981696265397,127.45540484905632,1.4723647,-1.426477650016816
220.45197,2.073974766601566,-1.1952383019501394,-0.0478517191820402,127.4690803818014,1.4723647,-1.426477650016816
220.45164,2.0577546738281285,-1.1142601638525658,-0.088070423888175,127.48188907901675,1.4723647,-1.426477650016816
220.45119,2.0760041855468785,-1.069162674165041,-0.1322010521913608,127.49581044960544,1.4723647,-1.426477650016816
220.4512,1.601501622070316,-1.0323656645004675,-0.1821680694607811,127.50425132391072,1.4723647,-1.426477650016816
220.45099,2.1641999863281285,-1.0209801828638905,-0.2441596331762449,127.5063630776061,1.46581,-1.138546611572188
220.45102,2.4430085800781285,-1.0171371949184167,-0.3581311698721879,127.51507259002614,1.46581,-1.138546611572188
220.45056,1.2932588242187537,-1.0545806189364555,-0.4800722421088865,127.52839741493284,1.46581,-1.138546611572188
220.45047,1.993866124023441,-1.1391539819619656,-0.6616712152370497,127.55364525617904,1.46581,-1.138546611572188
220.45023,2.2767488144531285,-1.2509827439015215,-0.8303342767818156,127.5648388420746,1.46581,-1.138546611572188
220.44983,2.2068025253906285,-1.4069720891342214,-0.9415886244645384,127.58370630987204,1.46581,-1.138546611572188
220.44933,2.254440464843753,-1.5680523845142542,-1.042869789495574,127.61002713470572,1.4575772,-0.7444792879487763
220.44882,2.2524263046875035,-1.6742247367753988,-1.1021375752192053,127.63870039715856,1.4575772,-0.7444792879487763
220.44827,1.7282258652343785,-1.7791231682278723,-1.1436283992368534,127.65322306171268,1.4575772,-0.7444792879487763
220.44807,2.047607579101566,-1.8499527986866944,-1.1081132418755733,127.67338326868624,1.4575772,-0.7444792879487763
220.44734,2.0030061386718785,-1.8630218387037552,-1.0683078303050677,127.67609662542478,1.4575772,-0.7444792879487763
220.44733,1.9127656601562533,-1.8293429871856717,-1.0286674869933212,127.68544916939985,1.4575772,-0.7444792879487763
220.44823,2.179412999023441,-1.818589342423263,-0.9570508960550228,127.6994424804918,1.4492255,-0.2577380089529406
220.44855,2.2138826035156285,-1.8108683067141584,-0.8627702433115998,127.6877374073668,1.4492255,-0.2577380089529406
220.44852,1.994903721679691,-1.8011386869132509,-0.7900004253071662,127.6856507890014,1.4492255,-0.2577380089529406
220.44914,2.4947358750000035,-1.793039537981947,-0.7606672777122288,127.67831174931162,1.4492255,-0.2577380089529406
220.44968,1.7079621933593785,-1.8043901480512088,-0.7455671711875237,127.67672373813946,1.4492255,-0.2577380089529406
220.45027,2.342651524414066,-1.8412933071844289,-0.7720291425257368,127.67119619142662,1.4492255,-0.2577380089529406
220.45074,1.782989659179691,-1.9180074461791807,-0.8139873904033609,127.6750679976074,1.4418727,0.2615299355357824
220.45137,2.0678865097656285,-1.989358403037448,-0.8211250143726566,127.66808779803388,1.4418727,0.2615299355357824
220.45197,2.0202485703125035,-2.0506802831957853,-0.8071774886446937,127.67760324410432,1.4418727,0.2615299355357824
220.45241,2.073974766601566,-2.0956244913263027,-0.759337882073805,127.67211728177128,1.4418727,0.2615299355357824
220.45285,1.687683262695316,-2.1363578778502808,-0.687564031090036,127.6773394331178,1.4418727,0.2615299355357824
220.45299,2.1601411484375035,-2.1472427388591657,-0.6158762949269394,127.66775584869715,1.4418727,0.2615299355357824
220.45241,2.1490022324218785,-2.12143307607746,-0.4733994107607451,127.66654715077912,1.4418727,0.2615299355357824
220.45197,1.878296055664066,-2.089898034854876,-0.3392300662681878,127.6620202859021,1.4418727,0.2615299355357824
220.45206,2.207809605468753,-2.04059592243573,-0.264330282863214,127.65715182040122,1.4418727,0.2615299355357824
220.45221,1.9685212753906285,-1.9854726926603763,-0.2083352359175659,127.65566250647234,1.4418727,0.2615299355357824
220.45268,1.778930821289066,-1.906700298740449,-0.1607670714453811,127.66464043821264,1.4418727,0.2615299355357824
220.45274,2.1490022324218785,-1.8599969285096971,-0.1406674362815811,127.67030882463207,1.4418727,0.2615299355357824
220.45256,1.642059483398441,-1.8445247154373048,-0.1066822611158047,127.67720031151909,1.4318254,1.2398199341105194
220.45268,2.273712315429691,-1.8433182500535303,-0.0648915453812143,127.68437549913102,1.4318254,1.2398199341105194
220.45305,1.8580171250000037,-1.8482255676825727,0.0126439250915061,127.69158627288655,1.4318254,1.2398199341105194
220.45267,1.695800938476566,-1.832420610134114,0.0815294152910515,127.69477384443115,1.4318254,1.2398199341105194
220.45253,2.377105870117191,-1.7496064884718725,0.1074160499371247,127.69842048264698,1.4318254,1.2398199341105194
220.45285,2.274719395507816,-1.640171811535603,0.1225893592556664,127.68780196203306,1.4318254,1.2398199341105194
220.45312,1.906677403320316,-1.5535482434066683,0.1216609324491506,127.6739032762752,1.4280769,1.6659028343240734
220.45325,2.417663731445316,-1.4777074512341883,0.1024133816031919,127.66656295868206,1.4280769,1.6659028343240734
220.45404,2.0810701035156285,-1.453965275838098,0.069625153233486,127.66977559942052,1.4280769,1.6659028343240734
220.45387,1.5274812363281285,-1.4818242027095472,0.0590745060542946,127.65355200168936,1.4280769,1.6659028343240734
220.4539,1.8803254746093785,-1.5023857000119316,0.0394312237888014,127.64625592294206,1.4280769,1.6659028343240734
220.45424,2.609283604492191,-1.5469092419556605,0.0224250805026667,127.6390775506565,1.4280769,1.6659028343240734
220.45383,1.8245698593750037,-1.6182994127017172,0.0273539884762292,127.63848016352404,1.4242803,2.066662803019779
220.45346,1.9188386582031285,-1.7121492513317376,0.0540820586994547,127.6387760990017,1.4242803,2.066662803019779
220.45381,2.4420015000000035,-1.7889500618440222,0.0691402028385562,127.6390074810926,1.4242803,2.066662803019779
220.45401,1.902618565429691,-1.821898314842185,0.0500130963409951,127.63298341738242,1.4242803,2.066662803019779
220.45428,2.350753941406253,-1.8303976100843335,0.0236724298268024,127.64464930108808,1.4242803,2.066662803019779
220.45505,2.210861363281253,-1.829103873238301,0.0250673448401073,127.64232969429588,1.4242803,2.066662803019779
220.4557,2.472412266601566,-1.8213471815047293,0.0031493594826478,127.62513460247702,1.4205855,2.466527804233568
220.4561,1.6785432480468785,-1.820198315464392,-0.0378310110618588,127.61676466243534,1.4205855,2.466527804233568
220.4555,1.836731114257816,-1.8301301041255589,-0.0744844861694869,127.61511250219456,1.4205855,2.466527804233568
220.45528,1.910736241210941,-1.838587859517777,-0.1121978753946926,127.5975829199922,1.4205855,2.466527804233568
220.4547,1.8843843125000037,-1.8057300624859125,-0.1704275893082235,127.58519719884902,1.4205855,2.466527804233568
220.45473,2.1631929062500035,-1.790967586087727,-0.2373931389944504,127.56448618548828,1.4205855,2.466527804233568
220.45447,2.3132478378906285,-1.8438813650123276,-0.2709578464896744,127.556184690731,1.416689,2.8821010957558757
220.45377,2.009079136718753,-1.849041539261794,-0.3612581206392787,127.55588999694454,1.416689,2.8821010957558757
220.45314,1.705932774414066,-1.805404140817459,-0.468683974264762,127.5587396929071,1.416689,2.8821010957558757
220.45236,1.7586518906250037,-1.7351603249515637,-0.5499337350203697,127.57961160114792,1.416689,2.8821010957558757
220.45152,1.7241670273437537,-1.6971978316709735,-0.6229927950761627,127.58832661529507,1.416689,2.8821010957558757
220.451,1.8539582871093785,-1.6400311525622853,-0.6591556302626316,127.59874578004504,1.416689,2.8821010957558757
220.45065,2.323394932617191,-1.5525653125341847,-0.7170490663631527,127.62873937234296,1.4118872,3.338370836340703
220.45018,1.8843843125000037,-1.5373440551604736,-0.7574017916742208,127.64601563818896,1.4118872,3.338370836340703
220.45009,2.282837071289066,-1.525500837217079,-0.783225226398801,127.6651276684438,1.4118872,3.338370836340703
220.44998,1.8772737167968785,-1.5196712973814352,-0.774697875219062,127.66669020217118,1.4118872,3.338370836340703
220.44974,1.848877110351566,-1.5286591700865653,-0.7627802039809268,127.68450577270563,1.4118872,3.338370836340703
220.45027,1.906677403320316,-1.5769808091718076,-0.738734401059721,127.68948216332504,1.4118872,3.338370836340703
220.4504,2.281829991210941,-1.6147446695821253,-0.6899800830503939,127.7030481143819,1.4059358,3.8433937447578255
220.45027,2.0395051621093785,-1.6321838324123974,-0.6673346808365505,127.71095118550528,1.4059358,3.8433937447578255
220.45076,2.7532502792968785,-1.6375928916858178,-0.6324500222471737,127.72356115508887,1.4059358,3.8433937447578255
220.45146,1.9533235214843785,-1.6623357813485728,-0.6053541353541503,127.7235036474806,1.4059358,3.8433937447578255
220.45164,2.088165440429691,-1.7063547413257465,-0.5752937973399377,127.71850964008712,1.4059358,3.8433937447578255
220.4516,2.1530610703125035,-1.7214465516482045,-0.5850761675336161,127.71451811140204,1.4059358,3.8433937447578255
220.45152,1.9614411972656285,-1.7084685794838277,-0.6210513870291008,127.7050718801858,1.3994555,4.383777612940521
220.45204,2.632614292968753,-1.692492606807791,-0.6667860521203041,127.72042133895803,1.3994555,4.383777612940521
220.45245,2.831298985351566,-1.6262679907927382,-0.7169706076217929,127.70648817050451,1.3994555,4.383777612940521
220.45242,2.141906895507816,-1.5445723499682595,-0.7647010835169463,127.71993314925146,1.3994555,4.383777612940521
220.45224,2.2726899765625035,-1.5328650718640735,-0.8205451581629452,127.70863777703416,1.3994555,4.383777612940521
220.4525,2.6680757187500035,-1.56940103030364,-0.8306621555319642,127.69671991809838,1.3994555,4.383777612940521
220.45235,2.214889683593753,-1.5569452502303516,-0.7857786957554507,127.6963449030963,1.3928277,4.943853890745999
220.45244,2.3081819199218785,-1.5397577931559665,-0.74014393483855,127.70031176491148,1.3928277,4.943853890745999
220.45258,1.553833165039066,-1.549261249604361,-0.7106022188531264,127.68766750990176,1.3928277,4.943853890745999
220.4527,2.4450532578125035,-1.5601429452119595,-0.7052068540134482,127.6938248227362,1.3928277,4.943853890745999
220.45317,2.0263215683593785,-1.6149451191770758,-0.7632257358216732,127.70701888509755,1.3928277,4.943853890745999
220.45338,1.838745274414066,-1.682137111637772,-0.8166604720290538,127.7206647619116,1.3928277,4.943853890745999
220.45357,2.1165620468750035,-1.7224661907438192,-0.8264645678823778,127.7253717738924,1.3863342,5.51625058859193
220.45335,2.050659336914066,-1.755649881511684,-0.800516884882385,127.712137897237,1.3863342,5.51625058859193
220.4531,1.8306428574218785,-1.7886834845779356,-0.7656578941632927,127.71950829997994,1.3863342,5.51625058859193
220.45241,1.9675141953125037,-1.8550807312641124,-0.7350086352678347,127.70525958294247,1.3863342,5.51625058859193
220.45227,2.389282383789066,-1.9146569295056188,-0.7309740444925793,127.7091066073372,1.3863342,5.51625058859193
220.4521,2.543380894531253,-1.9352628942597008,-0.723622448835119,127.7147384390513,1.3863342,5.51625058859193
220.45224,2.217941441406253,-1.9212777155805396,-0.7467632731409957,127.7181074253549,1.3803467,6.100118870689566
220.45189,1.647125401367191,-1.8725623199576995,-0.7741875211268497,127.73954358992138,1.3803467,6.100118870689566
220.4523,3.1699067734375035,-1.82660754921219,-0.7589679668164977,127.7292907591706,1.3803467,6.100118870689566
220.45253,2.480529942382816,-1.7904662239348372,-0.7094057552555155,127.738868960231,1.3803467,6.100118870689566
220.45277,2.5971223496093785,-1.7589105789051045,-0.6560463079336787,127.74757174638106,1.3803467,6.100118870689566
220.45302,1.9188386582031285,-1.690611500377233,-0.6095001495430737,127.74733000358256,1.3803467,6.100118870689566
220.45316,2.269653477539066,-1.639556205319494,-0.5950220687288785,127.74363646334383,1.3747575,6.673131412293149
220.45314,2.2635652207031285,-1.6149945834247694,-0.585617010614853,127.73733325939376,1.3747575,6.673131412293149
220.453,1.846862950195316,-1.5941130258629672,-0.609957577137741,127.73148704619628,1.3747575,6.673131412293149
220.45267,2.1195832871093785,-1.6013415704468108,-0.6363649094747035,127.72605752005931,1.3747575,6.673131412293149
220.45267,1.760681309570316,-1.6112660993682932,-0.6708234712135114,127.7152457348845,1.3747575,6.673131412293149
220.45297,2.2554475449218785,-1.6570208643137698,-0.6758943216283305,127.70916993095504,1.3747575,6.673131412293149
220.45306,1.7241670273437537,-1.6741808833939682,-0.7021442401300033,127.70240974555324,1.3694493,7.219424095831798
220.45312,2.438965000976566,-1.6738811225938737,-0.7209132691882665,127.69677611458248,1.3694493,7.219424095831798
220.45306,1.828613438476566,-1.6418322974335695,-0.6948644349139117,127.70981230772794,1.3694493,7.219424095831798
220.45287,2.046600499023441,-1.608839501042987,-0.639102020570608,127.71600383883695,1.3694493,7.219424095831798
220.45322,1.9087068222656285,-1.5851339513915843,-0.578865744117058,127.71656781026115,1.3694493,7.219424095831798
220.45366,2.1652375839843785,-1.5616812349193898,-0.4986409359651159,127.71288886138356,1.3694493,7.219424095831798
220.45383,1.8245698593750037,-1.5614989177166063,-0.4482041274775679,127.69883656625008,1.3644264,7.745429831304534
220.45428,2.158126988281253,-1.5905801812410807,-0.4217617669916624,127.69177677423654,1.3644264,7.745429831304534
220.45493,2.5859529160156285,-1.577643409886378,-0.4255272457220544,127.6887907158451,1.3644264,7.745429831304534
220.4551,1.6805879257812537,-1.5725236994660576,-0.4456101355627737,127.6935259958338,1.3644264,7.745429831304534
220.45535,1.8772737167968785,-1.5262349007515466,-0.4309812837521173,127.70660173134706,1.3644264,7.745429831304534
220.45506,1.8164521835937533,-1.4672549762356937,-0.421347794614399,127.7041865896686,1.3644264,7.745429831304534
220.45497,1.892486729492191,-1.4364422114427144,-0.3894507838860271,127.7060058895168,1.3595048,8.24185922672892
220.45462,1.9796907089843785,-1.393249607393608,-0.3439077136777694,127.70350740672744,1.3595048,8.24185922672892
220.45453,2.1652375839843785,-1.3599160803185142,-0.2952976958891465,127.7126443794648,1.3595048,8.24185922672892
220.45451,2.240234532226566,-1.3583623660316422,-0.245157059520243,127.71387379026191,1.3595048,8.24185922672892
220.45404,2.0263215683593785,-1.3600358808832105,-0.2234121119484537,127.72515927448784,1.3595048,8.24185922672892
220.45383,1.665374913085941,-1.4126963998275843,-0.2138454098301318,127.73322482875768,1.3547213,8.684669110619323
220.45363,2.127716221679691,-1.4498850702020794,-0.1867514634169019,127.72901750712742,1.3547213,8.684669110619323
220.4537,2.0395051621093785,-1.4850609464687825,-0.1620361466270152,127.72884028909203,1.3547213,8.684669110619323
220.45364,2.133789219726566,-1.5171067696209473,-0.1280237850555132,127.72280612065737,1.3547213,8.684669110619323
220.4535,2.0770112656250035,-1.5216971850503744,-0.0696080563851215,127.72470591566402,1.3547213,8.684669110619323
220.45311,2.1195832871093785,-1.5056916827634568,-0.0340424526929448,127.72095109052148,1.3547213,8.684669110619323
220.45264,1.8134004257812533,-1.485561882593552,0.0142144977580908,127.72170767293692,1.3503667,9.0707688037026
220.4523,1.7140351914062537,-1.4612788761829734,0.0562574934599929,127.72118522411849,1.3503667,9.0707688037026
220.45198,2.0243074082031285,-1.4535103531591114,0.0740792234777875,127.72320031603805,1.3503667,9.0707688037026
220.45212,2.194626011718753,-1.451775185211426,0.067721327758385,127.73324478905678,1.3503667,9.0707688037026
220.45164,2.267624058593753,-1.4945000386248053,0.0548242271693595,127.7497946639144,1.3503667,9.0707688037026
220.4518,2.1490022324218785,-1.523318731587206,0.0485975224322397,127.7642650029783,1.3503667,9.0707688037026
220.45218,2.0111238144531285,-1.5166927687165723,0.0570655884910703,127.77372113746608,1.3462042,9.398273325224102
220.45262,2.237213291992191,-1.5411245527696549,0.0836968658469305,127.77901024584165,1.3462042,9.398273325224102
220.45285,2.2564851425781285,-1.5744609800540623,0.0469480716650191,127.7950901386142,1.3462042,9.398273325224102
220.45291,1.941162266601566,-1.607916529910559,0.0243184606336653,127.79748287174806,1.3462042,9.398273325224102
220.45282,2.530212559570316,-1.6112933097100646,0.0558460722173855,127.8090178563898,1.3462042,9.398273325224102
220.45358,2.424774327148441,-1.5749410695314088,0.0971017326653362,127.80623254153616,1.3462042,9.398273325224102
220.45383,1.7637178085937537,-1.506818121108184,0.1721413650872671,127.80529832486276,1.342144,9.67738962244074
220.45413,1.322662510742191,-1.4419719151911294,0.2250918736441656,127.7972080146781,1.342144,9.67738962244074
220.45413,1.802246250976566,-1.4144738369527403,0.2773642433938508,127.79965549108476,1.342144,9.67738962244074
220.45422,1.6684114121093785,-1.3538798739193512,0.2905816523981825,127.8069193153758,1.342144,9.67738962244074
220.45345,1.601501622070316,-1.275516842985711,0.2812239464074076,127.8257296610108,1.342144,9.67738962244074
220.45375,2.197662510742191,-1.1676573249151454,0.2554986637702964,127.82772218672486,1.342144,9.67738962244074
220.45415,1.7120210312500037,-1.0560007434893346,0.2413611422555411,127.84237653739572,1.3380806,9.893669987670783
220.45444,1.7667695664062537,-0.9755532365664216,0.236004440708225,127.85602378652256,1.3380806,9.893669987670783
220.45483,2.197662510742191,-0.952811908264908,0.2527752218404905,127.8566240133059,1.3380806,9.893669987670783
220.45549,2.1703035019531285,-0.9590083671153528,0.2754098222337465,127.8655100808236,1.3380806,9.893669987670783
220.45573,2.139862217773441,-0.9398632669035516,0.3289357848531186,127.8531298302638,1.3380806,9.893669987670783
220.45575,2.2726899765625035,-0.9175782554817812,0.3502756612534877,127.87419178891112,1.3380806,9.893669987670783
220.45538,2.436935582031253,-0.867502053638494,0.3732831077265352,127.87563660125112,1.3338985,10.039519691804546
220.455,1.9735871933593785,-0.7969377349419738,0.4277242862660659,127.87649222729218,1.3338985,10.039519691804546
220.4547,2.235168614257816,-0.7875411517232042,0.4604873600605621,127.886153147912,1.3338985,10.039519691804546
220.45456,2.3466951035156285,-0.8274864136600067,0.5204533528249257,127.89824784256504,1.3338985,10.039519691804546
220.45444,1.802246250976566,-0.9224805244943748,0.6084637716463558,127.90177637521629,1.3338985,10.039519691804546
220.45438,1.788055577148441,-1.0481156163332517,0.6984506422764692,127.8983563174332,1.3338985,10.039519691804546
220.45433,1.9228974960937533,-1.1754910192134091,0.792501841949349,127.90233963253532,1.3304125,10.122277982527883
220.45468,2.2098237656250035,-1.2900967506397567,0.8731867468838902,127.89814986302932,1.3304125,10.122277982527883
220.45517,2.2960054062500035,-1.390926082792268,0.8851188021288013,127.90470313472947,1.3304125,10.122277982527883
220.45581,2.047607579101566,-1.4734155922010708,0.884082707233135,127.9058086755496,1.3304125,10.122277982527883
220.45638,2.191589512695316,-1.5061177831292494,0.9363431013942246,127.90608664377326,1.3304125,10.122277982527883
220.45659,1.747497715820316,-1.502531552374483,0.9602202193047596,127.90140493159204,1.3304125,10.122277982527883
220.45653,1.8752595566406285,-1.4766054363710357,0.992492913090563,127.87453434147608,1.3283776,10.152439689080044
220.45683,1.5507966660156285,-1.4149624363630753,1.05093277038811,127.85035633689574,1.3283776,10.152439689080044
220.45674,2.3466951035156285,-1.344894352669317,1.059486297371707,127.82066345220994,1.3283776,10.152439689080044
220.45651,1.983734288085941,-1.2795591614269313,1.0719466044793613,127.77808271837893,1.3283776,10.152439689080044
220.45627,2.1601411484375035,-1.2436702277758094,1.0522465309339597,127.73865866977567,1.3283776,10.152439689080044
220.45613,2.1500093125000035,-1.2270820996272906,1.0382583642605123,127.71249937403012,1.3283776,10.152439689080044
220.45613,2.1490022324218785,-1.24752240669208,0.9969887538406064,127.69053827544796,1.327546,10.132609186008748
220.45592,2.186523594726566,-1.3096486501999431,0.9509630423416054,127.65727374682145,1.327546,10.132609186008748
220.45615,2.3862458847656285,-1.341796138840045,0.8827693988335369,127.64239773347693,1.327546,10.132609186008748
220.45605,1.949279942382816,-1.4133672364526362,0.8272583897838771,127.6286786479738,1.327546,10.132609186008748
220.45602,1.886413731445316,-1.4854360900212231,0.7511927950970844,127.63740555594828,1.327546,10.132609186008748
220.45558,2.3183137558593785,-1.5221598471932094,0.6684520032967368,127.66275705717526,1.327546,10.132609186008748
220.45515,1.9817048691406285,-1.5846897958513335,0.5776500846546058,127.66596386735544,1.3274479,10.115359956653664
220.45467,2.082092442382816,-1.6259638781677226,0.5306140523274194,127.6726808124619,1.3274479,10.115359956653664
220.45375,1.9725801132812533,-1.6693555897464758,0.5114097913786971,127.67200835489764,1.3274479,10.115359956653664
220.45319,2.4491120957031285,-1.7071727402188408,0.4964874219564281,127.67199115575043,1.3274479,10.115359956653664
220.45209,2.3061372421875035,-1.7333188646451194,0.4762616323289786,127.66512243898453,1.3274479,10.115359956653664
220.45187,1.8154451035156285,-1.681020295298298,0.4709796397704237,127.66171571141554,1.3274479,10.115359956653664
220.45142,2.055725254882816,-1.609412398714238,0.4501456410050272,127.66752000985544,1.3274618,10.171039085221432
220.45111,1.746490635742191,-1.5698192152202015,0.4127657019497223,127.66017227108838,1.3274618,10.171039085221432
220.45161,2.239227452148441,-1.591920354860273,0.3906207248768012,127.6605781221614,1.3274618,10.171039085221432
220.45201,1.8215181015625037,-1.6236861528015505,0.3985768808422285,127.6621666344912,1.3274618,10.171039085221432
220.45273,2.088165440429691,-1.6253363959656872,0.4400240475529682,127.65664453490037,1.3274618,10.171039085221432
220.45355,2.121627964843753,-1.6174579773635651,0.4895752183799025,127.6291959052676,1.3274618,10.171039085221432
220.45409,2.005035557617191,-1.5861704906285137,0.4892876685259428,127.61072947868828,1.3270768,10.302305604861887
220.4546,2.429840245117191,-1.5841878886029217,0.4546500669548053,127.58927876644172,1.3270768,10.302305604861887
220.45488,2.481537022460941,-1.6345111093085638,0.3927067894392034,127.55926203090836,1.3270768,10.302305604861887
220.45506,1.6288606308593785,-1.684816794834232,0.2749896446730726,127.52710916086332,1.3270768,10.302305604861887
220.45477,2.074997105468753,-1.692400051895253,0.1252952507997644,127.50218376430688,1.3270768,10.302305604861887
220.45468,2.051666416992191,-1.684208181025344,0.0332080078324248,127.49105487402424,1.3270768,10.302305604861887
220.45428,1.6785432480468785,-1.6643060704947508,-0.0430333258477868,127.48826277662376,1.3259646,10.506471620437392
220.45406,1.7231599472656285,-1.6285820862263052,-0.139504960826672,127.48815960441227,1.3259646,10.506471620437392
220.45422,2.244308628906253,-1.6131002515355697,-0.2212846652140049,127.4894663585863,1.3259646,10.506471620437392
220.45424,1.4676667832031285,-1.5843196082816748,-0.2891986729684918,127.50595837230796,1.3259646,10.506471620437392
220.45395,1.7718354843750037,-1.5386083241244135,-0.2997339368121954,127.50916927185732,1.3259646,10.506471620437392
220.45392,2.0800630234375035,-1.464542840313747,-0.3144103586209764,127.50685066569127,1.3259646,10.506471620437392
220.45378,1.7140351914062537,-1.3834263227937105,-0.3693657613697995,127.50791092377736,1.3232297,10.803365587768686
220.45267,1.854980625976566,-1.267034126096808,-0.4414891820096897,127.50906357991528,1.3232297,10.803365587768686
220.45192,1.792114415039066,-1.1844466873185997,-0.4972906508376248,127.4949622814005,1.3232297,10.803365587768686
220.45122,1.764740147460941,-1.1640704850058523,-0.5748672462319159,127.49752743521854,1.3232297,10.803365587768686
220.4506,2.567718663085941,-1.1546574066504132,-0.6739675253695729,127.52107578474552,1.3232297,10.803365587768686
220.45027,2.315277256835941,-1.14358217568333,-0.7719411094130019,127.53800010496806,1.3232297,10.803365587768686
220.45026,2.2098237656250035,-1.1685590107035506,-0.8454371681793736,127.56077058447704,1.3187746,11.172721563188556
220.45035,2.3649446152343785,-1.204991534351894,-0.8763862196354724,127.57541733522046,1.3187746,11.172721563188556
220.45055,1.982727208007816,-1.2834251441282374,-0.8896236940968396,127.58898756326654,1.3187746,11.172721563188556
220.4509,2.0810701035156285,-1.3844938970452472,-0.8571789534682792,127.60515248050493,1.3187746,11.172721563188556
220.45117,2.377105870117191,-1.4803427886317757,-0.7682498935161629,127.60564715883862,1.3187746,11.172721563188556
220.45189,2.1662446640625035,-1.523076403332884,-0.6917321621909198,127.60227131483822,1.3187746,11.172721563188556
220.45253,2.137848057617191,-1.483857500235802,-0.6589959867895382,127.59014408540176,1.313592,11.599378468681945
